273	300
274	818
274	653
274	155
274	783
274	7
274	819
274	820
275	123
275	2
275	87
275	487
276	466
276	360
276	324
276	29
276	68
276	2
277	445
277	164
277	108
277	381
277	70
277	821
277	68
277	822
278	823
278	34
278	72
278	824
278	129
278	825
278	826
278	31
279	71
279	33
279	34
279	12
279	827
279	13
279	14
279	15
280	316
280	33
280	269
280	828
280	713
280	829
281	239
281	830
281	481
281	713
281	11
281	831
281	832
281	231
282	87
282	833
282	424
283	262
283	834
283	26
283	805
283	36
283	285
283	181
284	835
284	610
284	29
284	57
284	679
284	836
285	802
285	209
285	785
285	144
285	177
286	3
286	837
286	747
286	782
287	344
287	100
287	838
287	68
287	839
288	840
288	493
288	99
288	72
288	841
288	198
288	8
289	68
289	8
289	180
289	528
289	842
289	7
290	843
290	37
290	349
290	844
290	845
291	11
291	8
291	34
291	12
291	57
291	846
291	548
292	847
292	298
292	68
292	96
292	13
292	14
292	17
293	11
293	8
293	117
293	7
293	304
293	438
294	848
294	849
294	760
294	46
294	366
294	850
294	7
295	851
295	852
295	853
295	369
295	854
295	855
295	123
295	241
296	26
296	475
296	856
296	857
296	195
296	287
296	858
297	859
297	399
297	246
297	860
297	2
297	783
297	108
298	209
298	540
298	861
298	287
299	862
299	863
299	864
299	50
299	865
299	149
300	540
300	246
300	287
301	866
301	867
301	868
301	869
301	15
301	149
302	100
302	870
302	98
302	38
303	246
303	487
303	871
303	872
303	37
303	873
303	874
304	16
304	15
304	149
304	875
304	84
304	876
304	877
304	878
304	249
304	250
305	456
305	517
305	8
305	879
305	2
305	289
305	880
306	13
306	69
306	7
306	2
306	11
306	8
306	679
307	881
307	223
307	229
307	251
307	882
307	883
307	877
308	144
308	884
308	7
308	885
308	886
308	87
308	487
309	11
309	8
309	887
309	858
309	888
309	889
310	100
310	2
310	890
310	456
310	712
310	891
310	860
311	7
311	549
311	892
311	893
311	894
311	66
311	895
311	34
312	7
312	2
312	896
312	897
312	80
312	298
312	472
312	233
313	3
313	898
313	801
313	69
313	265
313	899
314	900
314	901
314	902
314	851
314	903
314	269
314	12
314	160
314	161
314	7
314	2
315	37
315	50
315	378
315	904
315	905
315	134
315	349
316	906
316	37
316	101
316	102
317	907
317	442
317	908
317	909
317	910
317	223
317	911
317	291
317	297
318	58
318	209
318	912
318	688
318	96
318	144
318	913
318	2
319	34
319	378
319	914
319	887
319	915
319	916
319	7
320	97
320	917
320	918
320	919
320	291
320	920
321	794
321	605
321	921
321	738
321	71
321	34
322	799
322	922
322	923
322	924
322	87
322	246
322	149
322	123
322	241
323	925
323	926
323	927
323	928
323	794
323	46
323	37
324	929
324	930
324	23
324	26
324	931
324	932
325	37
325	933
325	629
325	934
325	7
326	94
326	336
326	935
326	180
326	17
326	7
326	2
327	209
327	34
327	72
327	914
327	936
328	518
328	108
328	680
328	207
328	937
328	25
328	26
329	938
329	275
329	38
329	939
329	940
330	941
330	942
330	568
330	400
330	71
330	943
330	123
330	37
331	944
331	246
331	945
332	236
332	7
332	2
332	946
332	12
332	344
332	166
333	3
333	117
333	782
334	947
334	195
334	172
334	948
334	45
334	949
334	298
334	33
334	177
335	289
335	8
335	13
335	69
336	950
336	951
336	952
336	228
336	7
336	953
337	134
337	25
337	26
337	35
337	494
338	954
338	57
338	325
338	229
338	955
339	8
339	956
339	957
339	869
339	958
339	959
339	956
339	960
339	231
340	961
340	211
340	77
340	962
340	34
340	963
340	311
341	366
341	198
341	2
342	7
342	821
342	11
342	964
342	965
342	966
342	967
342	46
342	7
342	2
342	11
342	8
342	808
343	968
343	2
343	50
343	2
343	887
343	858
343	969
343	831
344	970
344	971
344	208
344	29
344	68
344	2
345	116
345	201
345	37
345	972
345	973
345	28
345	481
346	974
346	493
346	34
346	72
346	409
346	149
346	229
346	975
346	976
346	382
346	977
346	978
347	134
347	948
347	7
347	489
348	99
348	979
348	266
348	878
348	7
349	209
349	36
349	48
349	490
349	37
349	980
349	981
350	8
350	394
350	7
350	403
350	982
350	983
350	984
351	262
351	985
351	650
351	971
351	249
351	250
351	528
351	900
351	986
351	66
351	76
352	987
352	808
352	2
352	29
352	57
353	988
353	989
353	223
353	529
353	381
353	70
354	546
354	12
354	116
354	288
354	162
354	990
354	991
354	992
355	993
355	994
355	508
355	69
355	995
356	469
356	996
356	997
356	26
357	998
357	201
357	7
357	2
358	68
358	92
358	37
358	999
358	1000
358	1001
358	7
359	1002
359	117
359	34
359	1003
359	1004
359	1005
360	1006
360	643
360	1007
360	1008
360	572
361	114
361	330
361	26
361	688
361	165
361	48
362	478
362	1009
362	1010
362	34
362	808
363	1011
363	1012
363	1013
363	1014
363	2
363	456
363	349
364	1015
364	265
364	248
364	249
364	250
365	2
365	236
365	108
366	34
366	1016
366	7
367	1017
367	1018
367	698
367	1019
367	1020
367	69
367	249
367	250
367	1021
367	7
368	26
368	1022
368	1023
368	1024
368	905
368	1025
368	524
368	7
369	1026
369	1027
369	625
369	1028
369	309
369	948
369	1029
369	1030
370	514
370	1002
370	366
370	34
371	1031
371	72
371	810
371	324
371	98
371	68
371	92
372	3
372	394
372	1032
372	102
372	1033
372	863
372	1034
373	965
373	7
373	2
373	297
373	1035
373	225
374	890
374	12
374	76
374	712
375	240
375	193
376	528
376	612
376	808
376	2
376	95
376	108
377	326
377	50
377	246
377	149
378	1036
378	128
378	1037
378	1038
378	1039
378	1040
378	1041
378	529
379	394
379	77
379	29
379	57
379	800
379	108
380	1009
380	160
380	161
380	29
380	68
380	2
381	1042
381	1043
381	98
381	38
381	289
381	519
382	1044
382	1045
382	26
382	1046
382	1047
383	680
383	100
383	1048
383	324
383	51
383	135
384	262
384	1049
384	1050
384	456
384	517
384	2
385	781
385	1051
385	1052
385	1053
385	100
385	1054
385	610
385	114
385	537
385	1055
385	1056
385	1057
385	7
385	34
385	100
386	1058
386	1059
386	1060
386	527
386	728
386	1061
386	1062
386	622
387	26
387	1063
388	26
388	1064
388	210
388	48
388	304
388	326
388	937
389	164
389	165
389	166
389	1065
390	445
390	164
390	108
390	1066
390	1067
390	411
391	7
391	2
391	144
392	26
392	635
392	481
392	1068
392	1069
392	1070
392	528
393	26
393	16
393	181
393	1071
394	8
394	90
394	29
394	57
394	95
394	282
394	1072
395	334
395	574
395	692
395	297
395	1073
395	11
395	8
396	1074
396	1075
396	338
396	249
396	250
396	128
396	1076
397	11
397	8
397	1077
397	639
397	999
397	1000
397	7
398	1078
398	201
398	674
398	640
398	359
399	77
399	1079
399	68
399	92
399	72
400	3
400	29
400	57
400	456
400	229
401	2
401	249
401	250
401	13
401	69
401	493
401	381
401	70
402	72
402	201
402	8
402	1080
403	1081
403	236
403	102
403	7
404	34
404	366
404	1082
404	300
405	457
405	1083
405	11
405	8
405	108
406	409
406	643
406	959
406	913
406	1084
406	1085
406	1086
406	145
407	1087
407	1088
407	1089
407	1090
407	1091
407	1092
408	58
408	1093
408	77
408	57
408	517
408	37
408	344
408	100
409	8
409	98
409	57
409	108
409	1031
409	50
410	1094
410	1095
410	1096
410	1097
410	54
410	1098
410	1099
411	1100
411	37
411	529
411	1101
411	1102
411	141
411	100
412	1103
412	944
413	1104
413	33
413	37
413	46
413	207
413	548
414	1105
414	87
414	1106
414	357
414	26
414	100
415	8
415	535
415	564
415	102
415	466
415	653
415	1107
415	15
416	1108
416	269
416	87
416	487
416	383
416	37
416	565
417	222
417	1109
417	398
417	50
417	310
417	967
417	46
418	537
418	11
418	8
418	713
418	240
418	195
419	537
419	11
419	8
419	713
419	240
419	195
420	836
420	1110
420	251
420	20
420	7
420	2
420	679
421	1111
421	37
421	304
421	29
421	57
422	418
422	209
422	249
422	1112
422	656
422	574
423	1113
423	1114
423	100
423	37
423	26
423	298
423	7
423	69
424	11
424	8
424	10
424	1115
424	13
424	14
424	50
425	2
425	1116
425	144
425	707
425	102
426	142
426	192
426	293
426	272
426	839
426	1117
426	7
427	121
427	2
427	117
427	249
427	250
427	7
428	436
428	1118
428	1119
428	1120
428	92
428	1009
429	805
429	7
429	2
429	517
429	1121
430	1122
430	1123
430	1124
430	789
430	7
431	72
431	1125
431	2
431	90
431	29
431	57
432	1126
432	317
432	1009
432	831
432	7
432	2
433	2
433	1127
433	1128
433	144
433	1108
433	1129
434	1130
434	1131
434	1132
434	1133
435	1134
435	805
435	129
435	7
436	1135
436	461
436	366
436	7
436	2
436	863
436	864
436	805
437	1136
437	1137
437	71
437	34
437	1070
437	1138
437	1139
438	68
438	92
438	1107
438	15
438	12
438	1140
438	468
438	1141
439	121
439	809
439	169
439	7
440	54
440	1142
440	231
440	1143
440	209
440	298
440	144
440	1144
441	1145
441	825
441	1146
441	1147
441	25
441	528
441	349
442	87
442	487
442	599
442	311
442	141
442	1148
442	92
443	1149
443	643
443	231
444	1150
444	1137
444	71
444	34
444	1070
444	1138
444	1139
445	506
445	1151
445	34
446	3
446	1152
446	249
446	250
447	37
447	1153
447	87
447	23
448	58
448	1154
448	11
448	1155
448	198
448	8
449	90
449	91
449	1156
449	34
449	129
449	7
450	1157
450	7
450	68
450	1158
451	1159
451	1160
451	1161
451	1162
451	937
451	1163
451	1164
451	1165
451	472
451	1166
452	1167
452	98
452	141
452	1168
452	37
453	309
453	57
453	1169
453	87
453	23
454	390
454	123
454	37
454	1170
454	1171
454	1172
455	693
455	1173
455	11
456	1174
456	122
456	1175
456	636
456	1176
456	72
456	611
456	1177
456	492
457	1178
457	262
457	269
457	144
457	1179
458	480
458	76
458	68
458	1180
459	8
459	1181
459	102
459	349
459	233
459	1182
460	1183
460	1184
460	1185
460	981
461	110
461	111
461	1186
461	1187
462	1188
462	50
462	98
462	38
463	1189
463	361
463	1190
463	1191
464	288
464	1192
464	87
464	1193
464	1194
465	233
465	164
465	165
465	166
465	1195
465	414
465	49
466	68
466	8
466	298
466	230
466	10
466	108
467	1196
467	1197
467	643
468	114
468	1198
468	331
468	37
469	1199
469	1200
469	1201
469	1202
469	1203
469	253
470	1204
470	493
470	1070
470	36
470	165
470	695
471	288
471	101
471	102
471	117
471	108
471	201
471	50
472	8
472	134
472	11
472	10
472	230
472	108
472	1205
472	922
472	1206
472	248
472	68
472	92
473	1207
473	266
473	480
473	68
473	75
473	76
473	1208
473	112
473	955
474	37
474	144
474	311
474	1209
474	15
474	4
474	102
475	1210
475	287
475	149
475	37
475	100
475	12
475	1211
475	20
475	87
476	3
476	38
476	1212
476	789
476	7
477	75
477	699
477	92
477	1213
477	554
477	68
477	309
478	34
478	1214
478	1215
478	390
478	144
479	7
479	2
479	1216
479	227
479	679
480	92
480	1217
480	246
480	860
481	1218
481	1219
481	2
481	249
481	250
481	7
482	1220
482	1221
482	98
482	141
482	359
482	298
482	1222
482	7
482	2
483	47
483	285
483	1223
483	11
483	145
484	26
484	1143
484	599
484	7
484	1141
485	2
485	100
485	202
485	1067
485	411
485	381
485	70
486	1123
486	50
486	7
486	879
487	1224
487	460
487	1225
488	201
488	98
488	141
488	92
489	8
489	1226
489	1227
489	298
489	249
489	250
490	787
490	1228
490	152
490	7
490	2
490	1229
490	675
491	29
491	2
491	298
491	108
491	1230
491	76
492	208
492	1231
492	71
492	34
493	233
493	1232
493	11
493	8
493	226
493	7
493	483
494	487
494	1233
494	98
494	808
494	216
494	108
494	13
494	14
494	15
495	1234
495	469
495	72
495	149
495	1235
495	50
496	678
496	382
496	403
496	728
496	1093
496	1236
497	1237
497	50
497	34
497	963
497	311
497	308
498	460
498	404
498	517
498	2
498	743
499	1238
499	1239
499	1240
499	1241
500	1242
500	381
500	1243
500	1244
500	1245
500	144
500	2
501	106
501	50
501	77
501	7
501	46
502	1246
502	11
502	1247
502	831
502	7
502	2
503	13
503	14
503	74
503	68
503	92
503	297
503	8
503	289
503	403
503	10
503	87
503	23
504	26
504	773
504	96
504	1248
504	831
505	1249
505	1250
505	1251
505	102
506	288
506	1252
506	290
506	1253
506	144
506	87
506	866
507	1254
507	144
507	2
507	231
507	1242
507	390
507	1255
508	117
508	358
508	37
508	917
508	1256
508	180
508	50
509	1257
509	301
509	100
509	783
509	429
509	128
510	1258
510	46
510	279
510	11
510	8
510	808
510	1259
510	1260
510	1261
510	849
510	1262
510	46
510	1263
510	70
511	26
511	524
511	1264
511	311
511	1263
511	70
511	1265
511	123
511	37
512	1266
512	47
512	285
512	116
512	220
512	1267
512	243
512	1268
512	1269
513	16
513	1270
513	1271
513	1272
513	1271
513	100
513	794
513	1273
513	1274
514	827
514	13
514	14
514	50
514	34
514	144
514	131
514	548
515	520
515	406
515	1275
515	611
515	29
515	57
516	233
516	997
516	26
516	1276
516	219
516	231
516	1277
516	1278
516	494
517	1279
517	1280
517	123
517	384
517	496
517	180
517	963
517	1281
518	1282
518	29
518	2
518	1283
518	501
518	403
518	7
519	111
519	1284
519	1285
519	1286
519	1287
519	902
520	514
520	366
520	1288
520	2
520	231
520	1289
520	1024
520	7
521	7
521	2
521	87
521	11
521	308
522	11
522	8
522	1290
522	108
523	469
523	1291
523	1292
523	1293
524	1081
524	1294
524	811
524	803
524	461
524	7
524	2
525	94
525	95
525	34
525	23
526	297
526	831
526	291
526	679
527	1295
527	1296
527	1297
527	493
527	925
527	603
527	7
527	2
527	548
528	1298
528	1299
528	1300
528	788
528	37
528	57
529	142
529	241
529	1301
529	1302
529	1303
529	1304
530	132
530	1305
530	2
530	302
530	743
531	33
531	37
531	208
531	113
531	33
531	341
531	342
532	510
532	72
532	2
532	456
532	1306
532	1028
532	7
533	84
533	1307
533	450
533	1295
533	1308
533	68
533	92
533	275
533	204
534	1309
534	7
534	1310
534	50
534	456
534	712
534	2
535	1311
535	116
535	510
535	1028
535	2
536	41
536	289
536	403
537	1312
537	1313
537	95
537	29
537	57
537	494
538	114
538	2
538	251
538	1314
538	29
538	57
538	469
538	1315
539	1316
539	1317
539	1318
539	1087
539	1319
539	77
539	34
540	150
540	236
540	26
540	164
540	165
540	166
540	495
541	130
541	246
541	1320
541	149
541	924
541	87
541	315
541	269
542	130
542	246
542	1320
542	149
542	924
542	87
542	315
542	269
543	1321
543	516
543	327
543	1322
543	794
543	1323
544	288
544	57
544	87
544	38
545	1324
545	7
545	1288
545	1325
545	1326
545	1327
545	1328
545	1329
546	1330
546	268
546	269
546	116
546	1331
546	7
547	239
547	382
547	1332
547	167
547	168
547	195
547	1333
547	424
548	114
548	1334
548	26
548	294
548	450
548	36
548	48
549	262
549	354
549	544
549	37
549	72
549	7
549	489
550	1060
550	469
550	134
550	7
550	2
551	25
551	26
551	1059
551	1060
551	502
551	1335
551	1336
552	72
552	1337
552	433
552	200
552	308
552	48
553	326
553	275
553	98
553	141
554	650
554	66
554	1338
554	12
554	535
554	731
555	34
555	297
555	629
555	404
555	46
556	8
556	1339
556	1340
556	57
556	12
556	1341
556	1342
557	26
557	788
557	482
557	195
557	214
557	215
557	255
558	7
